?cls	?xref
<http://purl.obolibrary.org/obo/PLANA_0002083>	"PMID:24950970"
<http://purl.obolibrary.org/obo/PLANA_0002083>	"GO:0098793"
<http://purl.obolibrary.org/obo/PLANA_0000134>	"PMID:29168507"
<http://purl.obolibrary.org/obo/PLANA_0000427>	"UBERON:0010000"
<http://purl.obolibrary.org/obo/PLANA_0000241>	"ASIN:B000M4NK9M"
<http://purl.obolibrary.org/obo/PLANA_0000101>	"PMID:18202849"
<http://purl.obolibrary.org/obo/PLANA_0000101>	"PMID:30962434"
<http://purl.obolibrary.org/obo/PLANA_0000101>	"PMID:22479207"
<http://purl.obolibrary.org/obo/PLANA_0000101>	"PMID:27523733"
<http://purl.obolibrary.org/obo/PLANA_0000101>	"PMID:21458439"
<http://purl.obolibrary.org/obo/PLANA_0000101>	"PMID:21828097"
<http://purl.obolibrary.org/obo/PLANA_0000101>	"PMID:19174194"
<http://purl.obolibrary.org/obo/PLANA_0000101>	"PMID:24415944"
<http://purl.obolibrary.org/obo/PLANA_0000101>	"PMID:28216315"
<http://purl.obolibrary.org/obo/PLANA_0000101>	"PMID:25558068"
<http://purl.obolibrary.org/obo/PLANA_0000101>	"PMID:25254346"
<http://purl.obolibrary.org/obo/PLANA_0000101>	"PMID:28287248"
<http://purl.obolibrary.org/obo/PLANA_0000101>	"PMID:30471994"
<http://purl.obolibrary.org/obo/PLANA_0000101>	"PMID:28807897"
<http://purl.obolibrary.org/obo/PLANA_0000101>	"PMID:28292427"
<http://purl.obolibrary.org/obo/PLANA_0000101>	"PMID:23405188"
<http://purl.obolibrary.org/obo/PLANA_0000101>	"PMID:23318641"
<http://purl.obolibrary.org/obo/PLANA_0000101>	"PMID:20511647"
<http://purl.obolibrary.org/obo/PLANA_0000101>	"PMID:26062938"
<http://purl.obolibrary.org/obo/PLANA_0000101>	"PMID:20422023"
<http://purl.obolibrary.org/obo/PLANA_0000101>	"PMID:27063937"
<http://purl.obolibrary.org/obo/PLANA_0000101>	"PMID:28686611"
<http://purl.obolibrary.org/obo/PLANA_0000101>	"PMID:23954785"
<http://purl.obolibrary.org/obo/PLANA_0000101>	"PMID:24737865"
<http://purl.obolibrary.org/obo/PLANA_0000101>	"PMID:28461239"
<http://purl.obolibrary.org/obo/PLANA_0000101>	"CL:0000187"
<http://purl.obolibrary.org/obo/PLANA_0000101>	"PMID:22252539"
<http://purl.obolibrary.org/obo/PLANA_0000101>	"PMID:28893948"
<http://purl.obolibrary.org/obo/PLANA_0000101>	"PMID:15972844"
<http://purl.obolibrary.org/obo/PLANA_0002049>	"GO:0005911"
<http://purl.obolibrary.org/obo/PLANA_0000507>	"GO:0005911"
<http://purl.obolibrary.org/obo/PLANA_0002061>	"ISBN:9780070316607"
<http://purl.obolibrary.org/obo/PLANA_0002061>	"PMID:27612382"
<http://purl.obolibrary.org/obo/PLANA_0002061>	"PMID:29547123"
<http://purl.obolibrary.org/obo/PLANA_0002061>	"FMA:61814"
<http://purl.obolibrary.org/obo/PLANA_0002081>	"PMID:24950970"
<http://purl.obolibrary.org/obo/PLANA_0002081>	"GO:0045211"
<http://purl.obolibrary.org/obo/PLANA_0000204>	"PMID:28072387"
<http://purl.obolibrary.org/obo/PLANA_0000204>	"ISBN:9780070316607"
<http://purl.obolibrary.org/obo/PLANA_0000204>	"PMID:27163480"
<http://purl.obolibrary.org/obo/PLANA_0000204>	"PMID:27330085"
<http://purl.obolibrary.org/obo/PLANA_0000204>	"PMID:27149082"
<http://purl.obolibrary.org/obo/PLANA_0000204>	"PMID:25278423"
<http://purl.obolibrary.org/obo/PLANA_0000204>	"PMID:28812561"
<http://purl.obolibrary.org/obo/PLANA_0000204>	"PMID:28434803"
<http://purl.obolibrary.org/obo/PLANA_0000204>	"PMID:22074376"
<http://purl.obolibrary.org/obo/PLANA_0000204>	"PMID:17376870"
<http://purl.obolibrary.org/obo/PLANA_0000204>	"PMID:20844018"
<http://purl.obolibrary.org/obo/PLANA_0000204>	"PMID:25404302"
<http://purl.obolibrary.org/obo/PLANA_0000204>	"PMID:19247960"
<http://purl.obolibrary.org/obo/PLANA_0000204>	"PMID:22318224"
<http://purl.obolibrary.org/obo/PLANA_0000204>	"https://doi.org/10.1101/279364"
<http://purl.obolibrary.org/obo/PLANA_0000204>	"PMID:22371573"
<http://purl.obolibrary.org/obo/PLANA_0000204>	"PMID:17390146"
<http://purl.obolibrary.org/obo/PLANA_0000204>	"PMID:18456843"
<http://purl.obolibrary.org/obo/PLANA_0000204>	"PMID:20967238"
<http://purl.obolibrary.org/obo/PLANA_0000204>	"PMID:16344473"
<http://purl.obolibrary.org/obo/PLANA_0000204>	"PMID:23652002"
<http://purl.obolibrary.org/obo/PLANA_0000014>	"PMID:25017721"
<http://purl.obolibrary.org/obo/PLANA_0000014>	"PMID:29674432"
<http://purl.obolibrary.org/obo/PLANA_0000014>	"PMID:27542689"
<http://purl.obolibrary.org/obo/PLANA_0000014>	"PMID:29674431"
<http://purl.obolibrary.org/obo/PLANA_0000014>	"PMID:28757112"
<http://purl.obolibrary.org/obo/PLANA_0000014>	"PMID:26651295"
<http://purl.obolibrary.org/obo/PLANA_0000014>	"PMID:27013241"
<http://purl.obolibrary.org/obo/PLANA_0000014>	"PMID:26457503"
<http://purl.obolibrary.org/obo/PLANA_0000014>	"PMID:27150006"
<http://purl.obolibrary.org/obo/PLANA_0000014>	"PMID:25956527"
<http://purl.obolibrary.org/obo/PLANA_0000014>	"PMID:29557542"
<http://purl.obolibrary.org/obo/PLANA_0000014>	"PMID:29906446"
<http://purl.obolibrary.org/obo/PLANA_0000014>	"PMID:28807897"
<http://purl.obolibrary.org/obo/PLANA_0000014>	"PMID:28292427"
<http://purl.obolibrary.org/obo/PLANA_0000014>	"PMID:29158443"
<http://purl.obolibrary.org/obo/PLANA_0000020>	"OCLC:16809160"
<http://purl.obolibrary.org/obo/PLANA_0000020>	"ISBN:9780070316607"
<http://purl.obolibrary.org/obo/PLANA_0000020>	"PMID:22479207"
<http://purl.obolibrary.org/obo/PLANA_0000020>	"PMID:27501047"
<http://purl.obolibrary.org/obo/PLANA_0000020>	"PMID:25017721"
<http://purl.obolibrary.org/obo/PLANA_0000020>	"PMID:29674432"
<http://purl.obolibrary.org/obo/PLANA_0000020>	"PMID:29100657"
<http://purl.obolibrary.org/obo/PLANA_0000020>	"PMID:21828097"
<http://purl.obolibrary.org/obo/PLANA_0000020>	"PMID:29674431"
<http://purl.obolibrary.org/obo/PLANA_0000020>	"PMID:24523458"
<http://purl.obolibrary.org/obo/PLANA_0000020>	"PMID:26711341"
<http://purl.obolibrary.org/obo/PLANA_0000020>	"PMID:27068018"
<http://purl.obolibrary.org/obo/PLANA_0000020>	"PMID:26057828"
<http://purl.obolibrary.org/obo/PLANA_0000020>	"PMID:19852954"
<http://purl.obolibrary.org/obo/PLANA_0000020>	"PMID:21937596"
<http://purl.obolibrary.org/obo/PLANA_0000020>	"PMID:26651295"
<http://purl.obolibrary.org/obo/PLANA_0000020>	"PMID:24063805"
<http://purl.obolibrary.org/obo/PLANA_0000020>	"PMID:23318635"
<http://purl.obolibrary.org/obo/PLANA_0000020>	"PMID:26457503"
<http://purl.obolibrary.org/obo/PLANA_0000020>	"PMID:27551436"
<http://purl.obolibrary.org/obo/PLANA_0000020>	"PMID:27150006"
<http://purl.obolibrary.org/obo/PLANA_0000020>	"PMID:24992682"
<http://purl.obolibrary.org/obo/PLANA_0000020>	"PMID:25254346"
<http://purl.obolibrary.org/obo/PLANA_0000020>	"PMID:28807897"
<http://purl.obolibrary.org/obo/PLANA_0000020>	"PMID:28292427"
<http://purl.obolibrary.org/obo/PLANA_0000020>	"PMID:29158443"
<http://purl.obolibrary.org/obo/PLANA_0000020>	"PMID:23318641"
<http://purl.obolibrary.org/obo/PLANA_0000020>	"PMID:27612384"
<http://purl.obolibrary.org/obo/PLANA_0000020>	"PMID:19933103"
<http://purl.obolibrary.org/obo/PLANA_0000020>	"PMID:23954785"
<http://purl.obolibrary.org/obo/PLANA_0000020>	"PMID:24737865"
<http://purl.obolibrary.org/obo/PLANA_0000020>	"PMID:28245923"
<http://purl.obolibrary.org/obo/PLANA_0002063>	"PMID:26457503"
<http://purl.obolibrary.org/obo/PLANA_0002063>	"PMID:28292427"
<http://purl.obolibrary.org/obo/PLANA_0000566>	"CL:0007011"
<http://purl.obolibrary.org/obo/PLANA_0000565>	"CL:0000107"
<http://purl.obolibrary.org/obo/PLANA_0000565>	"FMA:80121"
<http://purl.obolibrary.org/obo/PLANA_0002044>	"PMID:25278423"
<http://purl.obolibrary.org/obo/PLANA_0002044>	"PMID:28812561"
<http://purl.obolibrary.org/obo/PLANA_0002044>	"PMID:28434803"
<http://purl.obolibrary.org/obo/PLANA_0002044>	"PMID:22074376"
<http://purl.obolibrary.org/obo/PLANA_0002044>	"PMID:17376870"
<http://purl.obolibrary.org/obo/PLANA_0002044>	"PMID:20844018"
<http://purl.obolibrary.org/obo/PLANA_0002044>	"PMID:24173799"
<http://purl.obolibrary.org/obo/PLANA_0002044>	"PMID:20215344"
<http://purl.obolibrary.org/obo/PLANA_0002044>	"PMID:19247960"
<http://purl.obolibrary.org/obo/PLANA_0002044>	"PMID:22385657"
<http://purl.obolibrary.org/obo/PLANA_0002044>	"PMID:24367277"
<http://purl.obolibrary.org/obo/PLANA_0002044>	"PMID:22543868"
<http://purl.obolibrary.org/obo/PLANA_0002044>	"PMID:22318224"
<http://purl.obolibrary.org/obo/PLANA_0002044>	"https://doi.org/10.1101/279364"
<http://purl.obolibrary.org/obo/PLANA_0002044>	"PMID:17390146"
<http://purl.obolibrary.org/obo/PLANA_0002044>	"PMID:27013241"
<http://purl.obolibrary.org/obo/PLANA_0002044>	"PMID:18456843"
<http://purl.obolibrary.org/obo/PLANA_0002044>	"PMID:16344473"
<http://purl.obolibrary.org/obo/PLANA_0002044>	"PMID:23652002"
<http://purl.obolibrary.org/obo/PLANA_0002044>	"PMID:22252538"
<http://purl.obolibrary.org/obo/PLANA_0002044>	"FBbt:00004861"
<http://purl.obolibrary.org/obo/BSPO_0000057>	"FBql:00005854"
<http://purl.obolibrary.org/obo/BSPO_0000057>	"FBcv:0000054"
<http://purl.obolibrary.org/obo/PLANA_0000529>	"ISBN:9780070316607"
<http://purl.obolibrary.org/obo/PLANA_0000529>	"PMID:25404302"
<http://purl.obolibrary.org/obo/PLANA_0000529>	"PMID:29100657"
<http://purl.obolibrary.org/obo/PLANA_0000529>	"PMID:26457503"
<http://purl.obolibrary.org/obo/PLANA_0000529>	"PMID:29357350"
<http://purl.obolibrary.org/obo/PLANA_0000529>	"PMID:28976975"
<http://purl.obolibrary.org/obo/PLANA_0000529>	"PMID:23405188"
<http://purl.obolibrary.org/obo/PLANA_0000529>	"GO:0005634"
<http://purl.obolibrary.org/obo/PLANA_0002007>	"PMID:27800171"
<http://purl.obolibrary.org/obo/PLANA_0002007>	"PMID:28495872"
<http://purl.obolibrary.org/obo/PLANA_0002007>	"ISBN:9780070316607"
<http://purl.obolibrary.org/obo/PLANA_0002007>	"PMID:30399335"
<http://purl.obolibrary.org/obo/PLANA_0002007>	"PMID:30485821"
<http://purl.obolibrary.org/obo/PLANA_0002064>	"https://doi.org/10.1101/279364"
<http://purl.obolibrary.org/obo/PLANA_0002064>	"GO:0005635"
<http://purl.obolibrary.org/obo/GO_0051325>	"Wikipedia:Interphase"
<http://purl.obolibrary.org/obo/PLANA_0000022>	"PMID:28072387"
<http://purl.obolibrary.org/obo/PLANA_0000022>	"PMID:25017721"
<http://purl.obolibrary.org/obo/PLANA_0000039>	"PMID:25017721"
<http://purl.obolibrary.org/obo/PLANA_0000039>	"PMID:29674432"
<http://purl.obolibrary.org/obo/PLANA_0000039>	"PMID:27542689"
<http://purl.obolibrary.org/obo/PLANA_0000039>	"PMID:29674431"
<http://purl.obolibrary.org/obo/PLANA_0000039>	"PMID:28757112"
<http://purl.obolibrary.org/obo/PLANA_0000039>	"PMID:26651295"
<http://purl.obolibrary.org/obo/PLANA_0000039>	"PMID:27013241"
<http://purl.obolibrary.org/obo/PLANA_0000039>	"PMID:27150006"
<http://purl.obolibrary.org/obo/PLANA_0000039>	"PMID:29906446"
<http://purl.obolibrary.org/obo/PLANA_0000039>	"PMID:28287248"
<http://purl.obolibrary.org/obo/PLANA_0000039>	"PMID:28807897"
<http://purl.obolibrary.org/obo/PLANA_0000524>	"GO:0031090"
<http://purl.obolibrary.org/obo/PLANA_0000520>	"GO:0016020"
<http://purl.obolibrary.org/obo/PLANA_0002002>	"ISBN:9780070316607"
<http://purl.obolibrary.org/obo/PLANA_0000501>	"GO:0042995"
<http://purl.obolibrary.org/obo/PLANA_0002037>	"PMID:19048075"
<http://purl.obolibrary.org/obo/PLANA_0002037>	"PMID:30962434"
<http://purl.obolibrary.org/obo/PLANA_0002037>	"PMID:28137894"
<http://purl.obolibrary.org/obo/PLANA_0002037>	"PMID:28807897"
<http://purl.obolibrary.org/obo/PLANA_0002037>	"PMID:28126842"
<http://purl.obolibrary.org/obo/PLANA_0002037>	"GO:0031012"
<http://purl.obolibrary.org/obo/PLANA_0002087>	"PMID:28072387"
<http://purl.obolibrary.org/obo/PLANA_0002031>	"PMID:28072387"
<http://purl.obolibrary.org/obo/PLANA_0002035>	"PMID:25356635"
<http://purl.obolibrary.org/obo/PLANA_0002035>	"PMID:27240733"
<http://purl.obolibrary.org/obo/PLANA_0002035>	"PMID:26017970"
<http://purl.obolibrary.org/obo/PLANA_0002035>	"CHEBI:24009"
<http://purl.obolibrary.org/obo/PLANA_0000107>	"PMID:28072387"
<http://purl.obolibrary.org/obo/PLANA_0000107>	"ISBN:9780070316607"
<http://purl.obolibrary.org/obo/PLANA_0000107>	"PMID:27149082"
<http://purl.obolibrary.org/obo/PLANA_0000107>	"PMID:28434803"
<http://purl.obolibrary.org/obo/PLANA_0000107>	"PMID:22074376"
<http://purl.obolibrary.org/obo/PLANA_0000107>	"PMID:29674431"
<http://purl.obolibrary.org/obo/PLANA_0000107>	"CL:0000428"
<http://purl.obolibrary.org/obo/PLANA_0002093>	"UBERON:0000058"
<http://purl.obolibrary.org/obo/PLANA_0002093>	"PMID:30383829"
<http://purl.obolibrary.org/obo/PLANA_0002076>	"ISBN:9780070316607"
<http://purl.obolibrary.org/obo/PLANA_0002076>	"PMID:27551436"
<http://purl.obolibrary.org/obo/PLANA_0002076>	"GO:0048770"
<http://purl.obolibrary.org/obo/PLANA_0002137>	"MICRO:0000215"
<http://purl.obolibrary.org/obo/PLANA_0000519>	"GO:0043232"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:30194301"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:19048075"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:17553481"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:16033796"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:15866156"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:18202849"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:17905225"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:22479207"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:21664348"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:27240733"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:22884275"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:24173799"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:20215344"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:19247960"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:24120894"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:21356107"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:22439894"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:22318224"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:18063755"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"https://doi.org/10.1101/279364"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:23250205"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:21458439"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:24922054"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:17670787"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:27542689"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:24523458"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:26711341"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:27068018"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:19852954"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:21937596"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:28757112"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:27606067"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:20599901"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:22899852"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:23629965"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:24063805"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:20040488"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:27013241"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:19174194"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:22549959"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:21295483"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:30485821"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:24415944"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:21295481"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:29357350"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:28216315"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:28137894"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:27612382"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:27551436"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:23235145"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:18456843"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:25956527"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:20223763"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:25558068"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:25254346"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:30471994"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:23652002"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:28807897"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:29158443"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:23405188"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"UBERON:0005306"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:29291981"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:26525673"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:23318641"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:16890156"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:22411224"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:27612384"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"CARO:0000010"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:26062938"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:20422023"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:17251262"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:21806978"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:28126842"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:29291974"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:28461239"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:24040508"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:25772472"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:26459857"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:17942485"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:26884331"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:22252539"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:29273738"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:24704339"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:30729158"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:22125640"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:28893948"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:21179478"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:30282036"
<http://purl.obolibrary.org/obo/PLANA_0000495>	""
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:25725068"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:21566195"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:19766622"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:30237141"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:28171748"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:22451003"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:15972844"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"PMID:30297872"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"TAO:0001270"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"AEO:0000192"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"FMA:50705"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"BTO:0001638"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"ncithesaurus:Blastemal_Cell"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"EFO:0003658"
<http://purl.obolibrary.org/obo/PLANA_0000495>	"XAO:0004060"
<http://purl.obolibrary.org/obo/UBERON_0007567>	"XAO:0004059"
<http://purl.obolibrary.org/obo/UBERON_0007567>	"TAO:0005147"
<http://purl.obolibrary.org/obo/UBERON_0007567>	"EHDAA2:0003233"
<http://purl.obolibrary.org/obo/UBERON_0007567>	"AEO:0000200"
<http://purl.obolibrary.org/obo/UBERON_0007567>	"ZFA:0005147"
<http://purl.obolibrary.org/obo/PLANA_0000464>	"PMID:30194301"
<http://purl.obolibrary.org/obo/PLANA_0000464>	"PMID:25356635"
<http://purl.obolibrary.org/obo/PLANA_0000464>	"PMID:24173799"
<http://purl.obolibrary.org/obo/PLANA_0000464>	"PMID:27864883"
<http://purl.obolibrary.org/obo/PLANA_0000464>	"PMID:24131630"
<http://purl.obolibrary.org/obo/PLANA_0000464>	"PMID:23903188"
<http://purl.obolibrary.org/obo/PLANA_0000464>	"PMID:24950970"
<http://purl.obolibrary.org/obo/PLANA_0000464>	"PMID:24922054"
<http://purl.obolibrary.org/obo/PLANA_0000464>	"PMID:30485821"
<http://purl.obolibrary.org/obo/PLANA_0000464>	"PMID:28216315"
<http://purl.obolibrary.org/obo/PLANA_0000464>	"PMID:29291981"
<http://purl.obolibrary.org/obo/PLANA_0000464>	"PMID:18440152"
<http://purl.obolibrary.org/obo/PLANA_0000464>	"PMID:26525673"
<http://purl.obolibrary.org/obo/PLANA_0000220>	"PMID:27163480"
<http://purl.obolibrary.org/obo/PLANA_0000220>	"PMID:27330085"
<http://purl.obolibrary.org/obo/PLANA_0000220>	"https://doi.org/10.1101/279364"
<http://purl.obolibrary.org/obo/PLANA_0000220>	"PMID:23629965"
<http://purl.obolibrary.org/obo/PLANA_0000220>	"CL:0000020"
<http://purl.obolibrary.org/obo/PLANA_0000092>	"PMID:15599763"
<http://purl.obolibrary.org/obo/BSPO_0000379>	"FBql:00005842"
<http://purl.obolibrary.org/obo/PLANA_0000506>	"PMID:21458439"
<http://purl.obolibrary.org/obo/PLANA_0000506>	"GO:0030054"
<http://purl.obolibrary.org/obo/PLANA_0000506>	"PMID:20511647"
<http://purl.obolibrary.org/obo/GO_0051322>	"Wikipedia:Anaphase"
<http://purl.obolibrary.org/obo/PLANA_0000466>	"doi:10.1002/jmor.1051550208"
<http://purl.obolibrary.org/obo/PLANA_0000466>	"PMID:27612384"
<http://purl.obolibrary.org/obo/PLANA_0000237>	"PMID:27163480"
<http://purl.obolibrary.org/obo/PLANA_0000237>	"PMID:27330085"
<http://purl.obolibrary.org/obo/PLANA_0000237>	"PMID:27304889"
<http://purl.obolibrary.org/obo/PLANA_0000237>	"PMID:20844018"
<http://purl.obolibrary.org/obo/PLANA_0000237>	"https://doi.org/10.1101/279364"
<http://purl.obolibrary.org/obo/PLANA_0000237>	"PMID:29095551"
<http://purl.obolibrary.org/obo/PLANA_0000047>	"PMID:29674431"
<http://purl.obolibrary.org/obo/PLANA_0000047>	"PMID:27068018"
<http://purl.obolibrary.org/obo/PLANA_0000047>	"PMID:26057828"
<http://purl.obolibrary.org/obo/PLANA_0000135>	"PMID:17390146"
<http://purl.obolibrary.org/obo/PLANA_0000518>	"GO:0043229"
<http://purl.obolibrary.org/obo/GO_0051320>	"Wikipedia:S_phase"
<http://purl.obolibrary.org/obo/GO_0051323>	"Wikipedia:Metaphase"
<http://purl.obolibrary.org/obo/BSPO_0000082>	"FBql:00005844"
<http://purl.obolibrary.org/obo/PLANA_0000240>	"PMID:19048075"
<http://purl.obolibrary.org/obo/PLANA_0000240>	"PMID:30962434"
<http://purl.obolibrary.org/obo/PLANA_0000240>	"PMID:22385657"
<http://purl.obolibrary.org/obo/PLANA_0000240>	"PMID:29674432"
<http://purl.obolibrary.org/obo/PLANA_0000240>	"PMID:29100657"
<http://purl.obolibrary.org/obo/PLANA_0000240>	"PMID:21828097"
<http://purl.obolibrary.org/obo/PLANA_0000240>	"PMID:29674431"
<http://purl.obolibrary.org/obo/PLANA_0000240>	"PMID:19174194"
<http://purl.obolibrary.org/obo/PLANA_0000240>	"PMID:24992682"
<http://purl.obolibrary.org/obo/PLANA_0000240>	"PMID:30471994"
<http://purl.obolibrary.org/obo/PLANA_0000240>	"PMID:29547123"
<http://purl.obolibrary.org/obo/PLANA_0000240>	"PMID:27063937"
<http://purl.obolibrary.org/obo/PLANA_0000240>	"PMID:27074666"
<http://purl.obolibrary.org/obo/PLANA_0000240>	"PMID:28171748"
<http://purl.obolibrary.org/obo/PLANA_0000240>	"UBERON:0004462"
<http://purl.obolibrary.org/obo/PLANA_0000240>	"WBbt:0005813"
<http://purl.obolibrary.org/obo/PLANA_0000240>	"BTO:0001863"
<http://purl.obolibrary.org/obo/PLANA_0000240>	"BSA:0000058"
<http://purl.obolibrary.org/obo/PLANA_0000240>	"FMA:86931"
<http://purl.obolibrary.org/obo/BSPO_0000374>	"FBql:00005855"
<http://purl.obolibrary.org/obo/PLANA_0000486>	"ISBN:9780070316607"
<http://purl.obolibrary.org/obo/PLANA_0000486>	"PMID:20865784"
<http://purl.obolibrary.org/obo/PLANA_0000049>	"PMID:19048075"
<http://purl.obolibrary.org/obo/PLANA_0000049>	"PMID:17553481"
<http://purl.obolibrary.org/obo/PLANA_0000049>	"PMID:15866156"
<http://purl.obolibrary.org/obo/PLANA_0000049>	"PMID:17905225"
<http://purl.obolibrary.org/obo/PLANA_0000049>	"ISBN:9780070316607"
<http://purl.obolibrary.org/obo/PLANA_0000049>	"PMID:22479207"
<http://purl.obolibrary.org/obo/PLANA_0000049>	"PMID:21664348"
