Level	Rule Name	Subject	Property	Value
INFO	lowercase_definition	obo:BSPO_0000125	obo:IAO_0000115		
INFO	lowercase_definition	obo:BSPO_0000124	obo:IAO_0000115		
INFO	lowercase_definition	obo:PLANA_0007536	obo:IAO_0000115		
INFO	lowercase_definition	obo:RO_0002285	obo:IAO_0000115		
INFO	lowercase_definition	obo:BSPO_0015202	obo:IAO_0000115		
INFO	lowercase_definition	obo:PLANA_0000219	obo:IAO_0000115		
INFO	lowercase_definition	obo:BSPO_0015201	obo:IAO_0000115		
INFO	lowercase_definition	obo:BSPO_0015005	obo:IAO_0000115		
INFO	lowercase_definition	obo:BSPO_0015009	obo:IAO_0000115		
INFO	lowercase_definition	obo:BSPO_0000099	obo:IAO_0000115		
INFO	lowercase_definition	obo:BSPO_0000098	obo:IAO_0000115		
INFO	lowercase_definition	http://purl.obolibrary.org/obo/http://purl.obolibrary.org/obo#subdivision_of	obo:IAO_0000115		
INFO	lowercase_definition	obo:RO_0003001	obo:IAO_0000115		
INFO	lowercase_definition	obo:BSPO_0001107	obo:IAO_0000115		
INFO	lowercase_definition	obo:PLANA_0000110	obo:IAO_0000115		
INFO	lowercase_definition	obo:PLANA_0007546	obo:IAO_0000115		
INFO	lowercase_definition	obo:RO_0003000	obo:IAO_0000115		
INFO	lowercase_definition	obo:RO_0002593	obo:IAO_0000115		
INFO	lowercase_definition	obo:PLANA_0007547	obo:IAO_0000115		
INFO	lowercase_definition	obo:PLANA_0000227	obo:IAO_0000115		
INFO	lowercase_definition	obo:PLANA_0004506	obo:IAO_0000115		
INFO	lowercase_definition	obo:PLANA_0004507	obo:IAO_0000115		
INFO	lowercase_definition	obo:RO_0002226	obo:IAO_0000115		
INFO	lowercase_definition	obo:BSPO_0000097	obo:IAO_0000115		
INFO	lowercase_definition	obo:BSPO_0000096	obo:IAO_0000115		
INFO	lowercase_definition	obo:PLANA_0007555	obo:IAO_0000115		
INFO	lowercase_definition	obo:RO_0002380	obo:IAO_0000115		
INFO	lowercase_definition	obo:BSPO_0000100	obo:IAO_0000115		
INFO	lowercase_definition	obo:BSPO_0000102	obo:IAO_0000115		
INFO	lowercase_definition	obo:BSPO_0001114	obo:IAO_0000115		
INFO	lowercase_definition	obo:PLANA_0007551	obo:IAO_0000115		
INFO	lowercase_definition	obo:PLANA_0007550	obo:IAO_0000115		
INFO	lowercase_definition	obo:RO_0002583	obo:IAO_0000115		
INFO	lowercase_definition	obo:PLANA_0004521	obo:IAO_0000115		
INFO	missing_superclass	obo:PLANA_0000040	rdfs:subClassOf		
INFO	missing_superclass	obo:PLANA_0000112	rdfs:subClassOf		
INFO	missing_superclass	obo:PLANA_0000021	rdfs:subClassOf		
INFO	missing_superclass	obo:PLANA_0000033	rdfs:subClassOf		
INFO	missing_superclass	obo:PLANA_0000400	rdfs:subClassOf		
